Link to course,subject ,Category link,Mode,Name,About,Price,Offered By,Duration,Availability
https://pll.harvard.edu/course/art-and-practice-leadership-development,Social Sciences,https://pll.harvard.edu/subject/social-sciences,In-Person,Art and Practice of Leadership Development,"This highly interactive and experiential executive program is designed to train executive leadership development professionals from around the world, including consultants, teachers and trainers.","$10,900",Harvard Kennedy School,Self-paced,NA
https://pll.harvard.edu/course/senior-executives-state-and-local-government,Social Sciences,https://pll.harvard.edu/subject/social-sciences,In-Person,Senior Executives in State and Local Government,This three week on campus executive provides a balance of traditional and hands-on learning experiences to help seasoned public officials better address the concerns of their constituents and communities.,"$17,900",Harvard Kennedy School,3 weeks long,NA
https://pll.harvard.edu/course/leadership-corporate-counsel-0,Business,https://pll.harvard.edu/subject/business,In-Person,Leadership in Corporate Counsel,"The Leadership in Corporate Counsel program offers in-house leaders insights into the challenges they face and the frameworks, concepts, and tools they need to succeed in their increasingly complicated roles.","$14,500",Harvard Kennedy School,1 week long,Starts Jun 2
https://pll.harvard.edu/course/senior-executive-fellows/2025-06,Social Sciences,https://pll.harvard.edu/subject/social-sciences,Online,Senior Executive Fellows,Senior Executive Fellows is the unparalleled professional development program for public sector executives who want to sharpen their leadership and managerial skills.,"$18,600",Harvard Kennedy School,4 weeks long,NA
https://pll.harvard.edu/course/negotiation-essentials-online/2025-06,Business,https://pll.harvard.edu/subject/business,Online,Negotiation Essentials Online,"Designed for maximum impact, this two-day online-only program is packed with negotation strategies, case studies based on real-world experience, and best practices designed to get you results.","$2,497",Harvard Kennedy School,Self-paced,Starts Jun 3
https://pll.harvard.edu/course/emerging-women-executives-health-care-0,Health & Medicine,https://pll.harvard.edu/subject/health-medicine,In-Person,Emerging Women Executives in Health Care,This leadership development program focused on women provides you with the skills to lead complex health care organizations.,"$4,900",Harvard Kennedy School,Self-paced,NA
https://pll.harvard.edu/course/business-entertainment-media-and-sports,Business,https://pll.harvard.edu/subject/business,In-Person,"The Business of Entertainment, Media, and Sports",Develop effective strategies and compelling offerings that take full advantage of opportunities in an evolving industry.,"$12,500",Harvard Kennedy School,4 days long,Starts Jun 4
https://pll.harvard.edu/course/guidelines-laboratory-design-health-and-safety-considerations-3,Health & Medicine,https://pll.harvard.edu/subject/health-medicine,In-Person,Guidelines for Laboratory Design: Health and Safety Considerations,"This applied program explores the needs of diverse stakeholders to ensure laboratories are safe, free of hazards, ergonomically sound, and environmentally friendly.","$3,200",Harvard Kennedy School,Self-paced,NA
https://pll.harvard.edu/course/disruptive-innovation,Business,https://pll.harvard.edu/subject/business,In-Person,Disruptive Innovation,"Drive innovation to lead breakthrough change, capture and defend market opportunities, and sustain competitive advantage.","$16,000",Harvard Kennedy School,6 days long,Starts Jun 16
https://pll.harvard.edu/course/leading-professional-service-firms/2025-06,Business,https://pll.harvard.edu/subject/business,In-Person,Leading Professional Service Firms,"Develop strategies and management approaches that balance client demands, employee satisfaction, and growth—and sustain a sound bottom line.","$17,500",Harvard Kennedy School,6 days long,Starts Jun 22
https://pll.harvard.edu/course/leadership-decision-making/2025-06,Social Sciences,https://pll.harvard.edu/subject/social-sciences,In-Person,Leadership Decision Making,features hands-on learning experiences that help leaders like you improve decision analysis and leadership effectiveness.,"$10,900",Harvard Kennedy School,1 week long,NA
https://pll.harvard.edu/course/driving-corporate-performance-aligning-scorecards-and-structure-strategy-execution,Business,https://pll.harvard.edu/subject/business,In-Person,Driving Corporate Performance: Aligning Scorecards and Structure for Strategy Execution,Align performance measurement systems with your strategy and organizational design to optimize execution and build competitive advantage.,"$15,500",Harvard Kennedy School,6 days long,Starts Jul 7
https://pll.harvard.edu/course/leading-artificial-intelligence-exploring-technology-and-policy,Social Sciences,https://pll.harvard.edu/subject/social-sciences,In-Person,Leading in Artificial Intelligence: Exploring Technology and Policy,An on campus executive program created jointly by Harvard’s Kennedy School and the Harvard John A. Paulson School of Engineering and Applied Sciences.,"$11,200",Harvard Kennedy School,Self-paced,NA
https://pll.harvard.edu/course/aligning-strategy-and-sales/2025-07,Business,https://pll.harvard.edu/subject/business,In-Person,Aligning Strategy and Sales,Maximize revenue and growth by ensuring that sales execution is closely aligned with strategic priorities.,"$16,000",Harvard Kennedy School,6 days long,Starts Jul 13
https://pll.harvard.edu/course/making-corporate-boards-more-effective/2025-07,Business,https://pll.harvard.edu/subject/business,In-Person,Making Corporate Boards More Effective,"Strengthen your board’s ability to fulfill multifaceted responsibilities, work effectively as a team, and foster company success.","$13,000",Harvard Kennedy School,4 days long,Starts Jul 16
https://pll.harvard.edu/course/changing-game-negotiation-and-competitive-decision-making/2025-07,Business,https://pll.harvard.edu/subject/business,In-Person,Changing the Game: Negotiation and Competitive Decision-Making,"Become a skilled representative your organization can trust in critical negotiations with partners, vendors, clients, investors, and others.","$15,500",Harvard Kennedy School,6 days long,Starts Jul 20
https://pll.harvard.edu/course/compensation-committees-new-challenges-new-solutions/2025-07,Business,https://pll.harvard.edu/subject/business,In-Person,"Compensation Committees: New Challenges, New Solutions","Structure more effective compensation plans to drive long-term performance, profitability, and employee satisfaction.","$8,000",Harvard Kennedy School,3 days long,Starts Jul 20
https://pll.harvard.edu/course/audit-committees-new-era-governance/2025-07,Business,https://pll.harvard.edu/subject/business,In-Person,Audit Committees in a New Era of Governance,"Meet evolving regulatory requirements while ensuring that financial reporting, compliance, and risk management efforts align with strategy.","$8,000",Harvard Kennedy School,3 days long,Starts Jul 23
https://pll.harvard.edu/course/strategic-perspectives-nonprofit-management,Business,https://pll.harvard.edu/subject/business,In-Person,Strategic Perspectives in Nonprofit Management,"Become a stronger leader, strategist, and change agent who can build a more sustainable and successful nonprofit organization.","$7,500",Harvard Kennedy School,7 days long,Starts Jul 27
https://pll.harvard.edu/course/cybersecurity-intersection-policy-and-technology/2025-07,Social Sciences,https://pll.harvard.edu/subject/social-sciences,In-Person,Cybersecurity: The Intersection of Policy and Technology,"An online executive program to explore how policy and technology, together, can address critical threats of the cyber world.","$10,200",Harvard Kennedy School,1 week long,NA
https://pll.harvard.edu/course/comparative-tax-policy-and-administration,Social Sciences,https://pll.harvard.edu/subject/social-sciences,In-Person,Comparative Tax Policy and Administration,"This on-campus executive program, Comparative Tax Policy and Administration, can provide you with insights and tools to adapt tax theory to everyday challenges.","$13,700",Harvard Kennedy School,2 weeks long,NA
https://pll.harvard.edu/course/real-estate-management-program/2025-11,Business,https://pll.harvard.edu/subject/business,In-Person,Real Estate Management Program,Position your real estate firm to seize new growth opportunities and maximize asset values in today's market.,"$15,500",Harvard Kennedy School,6 days long,Starts Nov 2
https://pll.harvard.edu/course/leading-and-building-culture-innovation/2025-12,Business,https://pll.harvard.edu/subject/business,In-Person,Leading and Building a Culture of Innovation,"Unleash your organization’s collective genius and set the stage for continuous, transformative innovation that fuels business growth.","$16,000",Harvard Kennedy School,6 days long,Starts Dec 7
https://pll.harvard.edu/course/behavioral-insights-and-public-policy,Social Sciences,https://pll.harvard.edu/subject/social-sciences,Online,Behavioral Insights and Public Policy,This online executive program will introduce you to cutting-edge research from various social science disciplines and how these can be used to build more effective policies.,"$4,800",Harvard Kennedy School,3 weeks long,NA
