URL,Name,Instructure,Institute,Duration,Last date,Exam date,Exam registration last date
https://onlinecourses.nptel.ac.in/noc24_me144/preview,Sustainable Energy Technology,Prof. Sayak Banerjee,"IIT Hyderabad ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_te10/preview,Technical Textiles,Prof. Apurba Das,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm41/preview,Techniques of Materials...,Prof. Shibayan Roy,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_te12/preview,Textile Finishing,Prof. Kushal Sen,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs157/preview,The Popular Gothic Novel,Prof. A. Divya,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me147/preview,Theory of Fire Propagation (Fire...,Prof. V. Raghavan,"IIT Madras ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me122/preview,Theory of Production Processes,Prof. Pradeep Kumar Jha,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm44/preview,Thermodynamics and Kinetics of...,Prof. Saswata Bhattacharya,"IIT Hyderabad ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge56/preview,Thin Film Technology,Prof. Samit Kumar Ray,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs168/preview,Threads of Visual Exploration: Textiles...,Prof. Rajarshi Sengupta,"IIT Kanpur ,NPTEL","4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me132/preview,Vibrations of Plates and Shells,Prof. Venkata R. Sonti,"IISc Bangalore ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ph44/preview,Wave Optics,Prof. Samudra Roy,"IIT Kharagpur ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mm46/preview,Welding science and technology(In...,Prof. Murugaiyan Amirthalingam,"IIT Madras ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me125/preview,Work System Design,Prof. Inderdeep Singh,"IIT Roorkee ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_te09/preview,Yarn Manufacture I : Principle of...,Prof. R. Chattopadhyay,"IIT Delhi ,NPTEL","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg136/preview,Yoga and Positive Psychology for...,Prof. Ashish Pandey,"IIT Bombay ,NPTEL","8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 3 Nov, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.swayam2.ac.in/ntr24_ed47/preview,ICT in Teaching and Learning,Dr. R. K. Kapoor,"National Institute of Technical Teachers Training and... ,NITTTR","4 Weeks
                          
                          
                              (Starts: 15-07-2024)","Enrollment Ends: 3 Aug, 2024","Exam Date: 7 Dec, 2024",NA
https://onlinecourses.swayam2.ac.in/aic22_ge04/preview,Anaemia (अनीमिया),DR. Hemalatha R  |  DR. Raja Sriswan Mamidi,"ICMR - National Institute of Nutrition ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/nos23_ed02/preview,Diploma in Elementary...,Mr. Chanchal Kumar Singh,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 01-04-2023)","Enrollment Ends: 30 Sept, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/ntr23_ed11/preview,Graphics and Animation Development,Er. Shano Solanki,"National Institute of Technical Teachers Training and... ,NITTTR","8 Weeks
                          
                          
                              (Starts: 30-01-2023)","Enrollment Ends: 28 Feb, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/aic20_ge03/preview,ICMR NvCCP Prescribing Skills course -...,Multifaculty,"Indian Council for Medical Research (ICMR) ,AICTE","12 Weeks
                          
                          
                              (Starts: 12-10-2020)","Enrollment Ends: 10 Oct, 2020",NA,NA
https://onlinecourses.swayam2.ac.in/aic21_ge08/preview,ICMR NvCCP Prescribing Skills course...,Multifaculty,"Indian Council for Medical Research (ICMR) ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic22_ge26/preview,ICMR NvCCP Prescribing Skills course...,Multifaculty,"Indian Council for Medical Research (ICMR) ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic23_ge18/preview,Indian Traditional Medicinal and...,Dr. Sharada L Deore,"Govt. College of Pharmacy, Amravati. Maharashtra ,AICTE",Self Paced,"Exam Registration Ends: 20 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/imb23_mg65/preview,Introduction to Design Thinking,"Dr. Rajeshwari Patil, Dr. Manisha Shukla, Dr....","Balaji Institute of Management & Human Resource... ,IIMB","6 Weeks
                          
                          
                              (Starts: 31-07-2023)","Enrollment Ends: 9 Sept, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/aic19_ed28/preview,Introduction to Yoga and Applications...,Sridhar Melukote,"Swami Vivekananda Yoga Anusandhana Samsthan ,AICTE","8 Weeks
                          
                          
                              (Starts: 12-01-2020)",NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic21_ge28/preview,NIeCer 102: Ethics Review of Health...,Multifaculty,"ICMR-National Institute of Epidemiology ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic20_ge08/preview,NIeCer 102: Ethics Review of Health...,Multifaculty,"ICMR-National Institute of Epidemiology ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic21_ge29/preview,NIeCer 103: Scientific Writing in...,Multifaculty,"Indian Council for Medical Research (ICMR) - NIE ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic22_ge17/preview,NIeCer 104: Introduction to Systematic...,Multifaculty,"ICMR-National Institute of Epidemiology, Chennai ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/aic21_ge26/preview,NIeCer 104: Introduction to Systematic...,Multifaculty,"ICMR-National Institute of Epidemiology, Chennai ,AICTE",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/nou23_ge41/preview,National Education...,"Prof. Santosh Panda,","Indira Gandhi National Open University, New Delhi ,IGNOU",Self Paced,NA,NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc50/preview,Secondary : Accountancy (224),Ms. Anshul Kharbanda,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc56/preview,Secondary : Bhartiya Darshan (247),Dr. R.N. Meena,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc46/preview,Secondary : Business Studies (215),Ms. Priyanki Vardhan,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc52/preview,Secondary : Data Entry Operations (229),Ms. Anchal Goswami,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc45/preview,Secondary : Economics (214),Sh. Shashi Prakash,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc40/preview,Secondary : English (202),Ms. Atreyee Sinha,"National Institute of Open Schooling ,NIOS","24 Weeks
                          
                          
                              (Starts: 24-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc39/preview,Secondary : Hindi (201),डॉ.मोनिका काद्यान,"राष्ट्रीय मुक्त विद्यालयी शिक्षा संस्थान ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc47/preview,Secondary : Home Science (216),Ms. Umang Chuahan,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc09/preview,Secondary : Home Science (216),Ms. Neelam Gupta,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 01-04-2023)","Enrollment Ends: 30 Sept, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc49/preview,Secondary : Indian Culture & Heritage...,Ms. Umang Chuahan,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc11/preview,Secondary : Indian Culture & Heritage...,Dr. Azmat Noori,"National Institute of Open Schooling  (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 01-04-2023)","Enrollment Ends: 30 Sept, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc42/preview,Secondary : Maths(211),Mr. Aashish Sodhi,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc51/preview,Secondary : Painting (225),Mr. Shravan Kumar Pendyala,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc48/preview,Secondary : Psychology (222),Ms. Alankriti Shrama,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 20-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc10/preview,Secondary : Psychology (222),Ms. Sarika Singh,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 01-04-2023)","Enrollment Ends: 30 Sept, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc41/preview,Secondary : Sanskrit (209),Dr. Anand Kumar,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc55/preview,Secondary : Sanskrit Sahitya (248),Mr. Ankit Bhatt.,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc54/preview,Secondary : Sanskrit Viyakaran (246),Dr. R.N. Meena,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc16/preview,Secondary : Sanskrit Viyakaran (246),Dr. R.N. Meena,"National Institute of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 01-04-2023)","Enrollment Ends: 30 Sept, 2023",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc43/preview,Secondary : Science & Technology (212),Dr. Sanghmitra Suryapani,"National Institute Of Open Schooling (NIOS) ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
https://onlinecourses.swayam2.ac.in/nos23_sc44/preview,Secondary : Social Science (213),Dr. Azmat Noori,"National Institute of Open Schooling ,NIOS","24 Weeks
                          
                          
                              (Starts: 19-10-2023)","Enrollment Ends: 31 Mar, 2024",NA,NA
