Link,Name,Availability,Mode,About Course,Duration,Number of meetings
https://www.conted.ox.ac.uk/courses/international-labour-migration-economics-politics-and-ethics-online?code=O24P401SOV,"International Labour Migration: Economics, Politics and Ethics (Online)",Available,Online - flexible- Short courses,This global course analyses one of the most controversial public policy issues of the 21st century: how to regulate international labour migration and the rights of migrant workers.,"Mon 13 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/introducing-mapping-spatial-data-and-gis-online?code=O24P561BIV,"Introducing Mapping, Spatial Data and GIS (Online)",Available,Online - flexible- Short courses,Investigate the power of maps and spatial data to document and illustrate local and global issues. Learn how to use Geographic Information Systems (GIS) to explore the world around you and share ideas.,"Mon 13 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/philosophy-of-religion-online?code=O24P488PHV,Philosophy of Religion (Online),Available,Online - flexible- Short courses,"The course looks at what, if anything, it is that Jews, Christians and Muslims are agreeing about when they claim that there is a God; and we shall look at what, if any, prospects there are for rationally defending or attacking this claim.","Mon 13 Jan 2025- 04 Apr 2025, ",NA
https://www.conted.ox.ac.uk/courses/social-entrepreneurship-online?code=O24P404SOV,Social Entrepreneurship (Online),Available,Online - flexible- Short courses,"Students on this course will gain knowledge about social entrepreneurs, and how to develop creative solutions to address social problems utilising Gandhi's model of 'be the change you wish to see in the world' to make a difference in the lives of others.","Mon 13 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/the-fundamental-science-of-nanotechnology?code=O24C521F2Y,The Fundamental Science of Nanotechnology,Available,Short intensive- Short courses- Professional development,"A ten-week course taken entirely online. It explains the mathematical foundations for nanoscale phenomena, as well as their effects and applications including quantum dots, nanotubes and fullerenes.","Mon 13 Jan 2025- 23 Mar 2025, 10 meetings",NA
https://www.conted.ox.ac.uk/courses/the-impressionists-painting-modern-life-online?code=O24P458ARV,The Impressionists: Painting Modern Life (Online),Available,Online - flexible- Short courses,"Examine the major concerns of artists such as Cézanne, Monet, Manet and Degas and their intimate interaction with modern life.","Mon 13 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/writing-fiction-online?code=O24P368CRV,Writing Fiction (Online),Available,Online - flexible- Short courses,This course is for those who would like to write but don't know how; who tried once and gave up; or who already write but would like to improve; and for readers who have no desire to write but want a different perspective on how fiction works.,"Mon 13 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/art-nouveau-across-europe-online?code=O24P636ARV,Art Nouveau across Europe (Online),Available,Online - flexible- Short courses,"From Paris to Moscow, Glasgow to Barcelona, this course examines the richness and variety of European art nouveau.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/introduction-to-artificial-intelligence-online?code=O24P599COV,Artificial Intelligence Concepts: An Introduction (Online),Available,Online - flexible- Short courses,"Aimed at a general audience, including professionals and those with no prior knowledge, this course provides an essential introduction to the key topics underpinning Artificial Intelligence.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/artificial-intelligence-introduction-to-machine-learning?code=O24P597COV,Artificial Intelligence Concepts: Introduction to Machine Learning (Online),Available,Online - flexible- Short courses,"Machine Learning methods lie at the heart of the Artificial Intelligence revolution. This course introduces fundamental concepts to explain Machine Learning methods, potential, and pitfalls to a general audience.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/critical-reasoning-a-romp-through-the-foothills-of-logic-online?code=O24P386PHV,Critical Reasoning: A Romp through the Foothills of Logic (Online),Available,Online - flexible- Short courses,"Reasoning enables us to acquire knowledge, to persuade others and to evaluate their arguments. But only if we reason well. We shall be learning how to recognise, evaluate, construct and analyse arguments, and how to recognise common fallacies.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/exploring-the-universe-online?code=O24P355PYV,Exploring the Universe (Online),Available,Online - flexible- Short courses,"How old is the universe? How unusual is the Solar System? How will it all end? Oxford astronomers Chris Lintott and Robert Simpson provide an overview of the last 13.7 billion years of cosmic evolution, answering these questions and more.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/henry-viii-online?code=O24P439HIV,Henry VIII (Online),Available,Online - flexible- Short courses,"The reign of Henry VIII transformed British history. This course charts the political, religious and cultural changes of the period.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/jane-austen-online?code=O24P423LTV,Jane Austen (Online),Available,Online - flexible- Short courses,"Many readers enjoy Austen's novels, but what makes them so special and enduring?","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/learning-to-look-at-modern-art-online?code=O24P629ARV,Learning to Look at Modern Art (Online),Available,Online - flexible- Short courses,"This course will seek to provide guidelines about how to look at modern art in an open-minded, critical and analytical way.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/learning-to-look-at-the-visual-arts-online?code=O24P630ARV,Learning to Look at the Visual Arts (Online),Available,Online - flexible- Short courses,"This course offers you the opportunity to learn how to study and analyse paintings, drawings and prints, and learn the 'language of looking'.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/macroeconomics-an-introduction-online?code=O24P411SOV,Macroeconomics: An Introduction (Online),Available,Online - flexible- Short courses,"This course provides a detailed introduction to, and encompasses the fundamentals of macroeconomics. On completion of the course you will have the ability to critically assess real-world macroeconomic developments at first-year undergraduate level.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/political-philosophy-an-introduction-online?code=O24P398PHV,Political Philosophy: An Introduction (Online),Available,Online - flexible- Short courses,"Political philosophy contains some of the greatest writings in the Western intellectual tradition. This online course introduces you to the central questions concerning the state, by means of classical and contemporary texts.","Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/ritual-and-religion-in-prehistory-online?code=O24P632AHV,Ritual and Religion in Prehistory (Online),Available,Online - flexible- Short courses,How can we begin to understand the spiritual lives of prehistoric people? When do religious ideologies first appear on the human evolutionary timescale? Using both anthropology and archaeological evidence these and many other questions are examined.,"Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/theory-of-knowledge-online?code=O24P328PHV,Theory of Knowledge (Online),Available,Online - flexible- Short courses,The theory of knowledge is one of the most central areas of philosophy. In this online course you will cover the key issues in epistemology while also learning to think for yourself and develop your own answers to the core questions in this area.,"Wed 15 Jan 2025- 28 Mar 2025, ",NA
https://www.conted.ox.ac.uk/courses/artificial-intelligence-generative-ai-cloud-and-mlops-online?code=O24C067H7Y,"Artificial Intelligence: Generative AI, Cloud and MLOps (online)",Available,Online - live- Short courses- Professional development,"This online course covers workflows for designing and developing autonomous AI agents and systems using Cloud, non-Generative (classical) AI, Generative AI, and MLOps.","Sat 18 Jan 2025- 08 Apr 2025, Sat 10am-4.30pm, Tue 7-9pm",NA
https://www.conted.ox.ac.uk/courses/gene-technologies-and-medicine?code=O24P167BIJ,Gene Technologies and Medicine,Available,Online - live- Short courses,Fast-growing advances in gene technologies are shaping biomedical science. A long list of emerging technologies have been developed. Explore the basics about gene technologies and their applications in medicine discoveries.,"Sat 18 Jan 2025, 10:00am - 5:00pm",NA
https://www.conted.ox.ac.uk/courses/illness-in-victorian-literature?code=O24P148LTJ,Illness in Victorian Literature,Available,Online - live- Short courses- Hybrid - in person or online,"Illness loomed large in the Victorian period, and in this day school leading scholars on the topic will introduce you to important ways in which it was a central preoccupation of Victorian literature.","Sat 18 Jan 2025, 9:45am - 5:00pm",NA
https://www.conted.ox.ac.uk/courses/an-operatic-journey?code=O24P556MSW,An Operatic Journey,Available,In-person weekly- Short courses,"A journey through operatic history, pausing at ten important turning points on the way, starting at the birth of opera in Italy around 1600 and ending in 'fin-de-siècle' Paris at the turn of the 20th century.","Mon 20 Jan 2025- Mon 24 Mar 2025, 2:00 - 4:00pm",10 meetings
https://www.conted.ox.ac.uk/courses/ancient-greek-lower-intermediate-part-2?code=O24P716XAZ,Ancient Greek: Lower Intermediate - Part 2,Available,Online - live- Short courses,"The course focuses on analysing original passages from some of the greatest ancient Greek authors, tackling some challenging grammatical and syntactical phenomena and learning about ancient Greek culture and thought.","Mon 20 Jan 2025- 24 Mar 2025, 4:30 - 5:30pm",10 meetings
